PropertyID,State,Peril,InsuredValue_USD,ConstructionType,OccupancyType,YearBuilt,TotalDamage_USD,HazardScore,Loss_Ratio,Loss_Amount_USD
P02741,KENTUCKY,Flood,4098032.456007684,Wood,Residential,1990,5019050.0,1.000253456363957,0.42251051104392956,1731461.7872624164
P02742,KENTUCKY,Tornado,1308856.49564764,Masonry,Commercial,2020,275000.0,0.8119713699260559,0.12782093441098388,167299.2602835672
P02743,OHIO,Wildfire,2210822.4598984,Masonry,Commercial,1956,250000.0,0.805792388206018,0.2067646353723743,457119.8997939483
P02744,CALIFORNIA,Hurricane,3309245.749280906,Wood,Industrial,2021,250000.0,0.805792388206018,0.12244726219559174,405208.0819318465
P02745,MISSISSIPPI,Flood,878449.1471899302,Steel,Commercial,1967,8000.0,0.5826524425881384,0.0522813410911082,45926.49949542985
P02746,ALABAMA,Earthquake,3712507.7929829997,Steel,Commercial,1966,250000.0,0.805792388206018,0.07970885414992086,295919.74220132653
P02747,MISSISSIPPI,Hurricane,3480573.5655270377,Steel,Commercial,2008,250000.0,0.805792388206018,0.08651971043916348,301138.2170516061
P02748,WISCONSIN,Wildfire,2761106.1566183367,Masonry,Commercial,1960,250000.0,0.805792388206018,0.17451512301481514,481854.7805792125
P02749,PUERTO RICO,Flood,2872859.804607919,Wood,Residential,2000,125500.0,0.7611143814294813,0.3245540601930567,932398.3139509317
P02750,WISCONSIN,Flood,618281.7882557928,Concrete,Industrial,1956,6000.0,0.5640045748420413,0.04208819128059495,26022.36216941811
P02751,INDIANA,Hurricane,2236150.837132099,Masonry,Residential,1976,250000.0,0.805792388206018,0.29423610412322704,657956.3105496416
P02752,MISSOURI,Flood,524199.8372523605,Wood,Commercial,2008,250000.0,0.805792388206018,0.12309030436919205,64523.91751767399
P02753,OKLAHOMA,Wildfire,1608530.126064202,Steel,Industrial,1986,250000.0,0.805792388206018,0.04597157706346882,73946.66664927168
P02754,ALABAMA,Hurricane,4511529.4913441045,Steel,Industrial,1954,250000.0,0.805792388206018,0.05186665858436145,233997.95982082255
P02755,WASHINGTON,Earthquake,2915213.6627184814,Steel,Residential,2011,250000.0,0.805792388206018,0.15920804308826464,464125.46242558176
P02756,ARKANSAS,Hurricane,3739246.84694814,Wood,Residential,2021,250000.0,0.805792388206018,0.47220322526488007,1765684.421190445
P02757,WISCONSIN,Hurricane,2912040.750141872,Steel,Commercial,2023,250000.0,0.805792388206018,0.07976441645390785,232277.2311250665
P02758,FLORIDA,Earthquake,1051760.1142325806,Wood,Residential,2004,250000.0,0.805792388206018,0.49537901298930065,521019.8872900499
P02759,ARKANSAS,Wildfire,3014560.7473214683,Masonry,Commercial,1965,250000.0,0.805792388206018,0.10843718321441369,326890.4760682779
P02760,MISSOURI,Tornado,3801401.578797072,Concrete,Commercial,2023,1671446000.0,1.3768021148949532,0.15692596244911206,596538.6014083046
P02761,INDIANA,Tornado,778184.5140484348,Steel,Commercial,2005,17341000.0,1.0806324212221268,0.16870861580862237,131286.43220881687
P02762,WEST VIRGINIA,Earthquake,4102842.8794634654,Masonry,Industrial,2000,250000.0,0.805792388206018,0.10745645265547016,440876.94162989873
P02763,MISSISSIPPI,Wildfire,2821421.6769936495,Masonry,Industrial,2017,250000.0,0.805792388206018,0.08537114190237886,240867.9903530726
P02764,MISSISSIPPI,Flood,120948.49062702837,Wood,Residential,1995,8000.0,0.5826524425881384,0.21811186869691468,26380.30130673243
P02765,KENTUCKY,Earthquake,2646914.583056087,Masonry,Residential,2010,250000.0,0.805792388206018,0.17253755056874073,456692.15872517694
P02766,MISSOURI,Tornado,2038790.311470465,Wood,Industrial,1982,1671446000.0,1.3768021148949532,0.3068091494329669,625519.5213344271
P02767,PUERTO RICO,Wildfire,1552587.9053209391,Wood,Residential,2004,250000.0,0.805792388206018,0.3637539262718023,564759.9464426049
P02768,CALIFORNIA,Hurricane,3879160.3775975886,Masonry,Commercial,1967,250000.0,0.805792388206018,0.20437945890008727,792820.6989600534
P02769,WEST VIRGINIA,Wildfire,4507549.42992837,Wood,Commercial,1961,250000.0,0.805792388206018,0.23190883642555785,1045340.5434253748
P02770,OHIO,Wildfire,3837000.13779104,Wood,Industrial,2023,250000.0,0.805792388206018,0.14301260364455734,548739.3798900219
P02771,VIRGINIA,Tornado,4249185.649795279,Wood,Residential,1970,64000.0,0.7174565583833813,0.4253595917609221,1807431.8733132882
P02772,PENNSYLVANIA,Tornado,4553026.621734749,Masonry,Residential,2022,875000.0,0.887009435293078,0.15380705400115385,700287.6114778476
P02773,OHIO,Flood,4571883.6257447405,Concrete,Industrial,1975,5000.0,0.5521867402939868,0.04336151372066321,198243.79456700603
P02774,INDIANA,Flood,661726.9006841115,Wood,Commercial,1970,5000.0,0.5521867402939868,0.14063141216657737,93059.58851181909
P02775,INDIANA,Earthquake,2336288.895547091,Steel,Commercial,1971,250000.0,0.805792388206018,0.06585896949818432,153865.5791107826
P02776,ALABAMA,Hurricane,101403.72452526045,Masonry,Residential,2004,250000.0,0.805792388206018,0.14996337758445052,15206.845029451239
P02777,PENNSYLVANIA,Flood,2581666.6650479957,Masonry,Industrial,1995,0.0,0.0,0.0,0.0
P02778,PENNSYLVANIA,Tornado,4628795.278284575,Wood,Industrial,1990,875000.0,0.887009435293078,0.11585294420147424,536259.5610951503
P02779,MISSISSIPPI,Wildfire,1075601.2229510497,Masonry,Commercial,1954,250000.0,0.805792388206018,0.15453979168637239,166223.1889324626
P02780,NEBRASKA,Earthquake,3234954.48095624,Steel,Commercial,1993,250000.0,0.805792388206018,0.08216081529344424,265786.4975925454
P02781,FLORIDA,Flood,3257457.327447679,Concrete,Residential,1965,50000.0,0.7014527831408369,0.07210281233677639,234871.83437601713
P02782,OHIO,Wildfire,885734.5249700875,Masonry,Industrial,1984,250000.0,0.805792388206018,0.07939492058244968,70322.82226713389
P02783,NEBRASKA,Wildfire,1268784.4526555557,Masonry,Residential,1954,250000.0,0.805792388206018,0.28035351678563625,355708.1833449236
P02784,ILLINOIS,Flood,2363906.741405181,Masonry,Residential,2011,5000.0,0.5521867402939868,0.1835132666865758,433808.2482576834
P02785,FLORIDA,Hurricane,1022225.9446262927,Wood,Industrial,1975,250000.0,0.805792388206018,0.25082717578431607,256402.04670406764
P02786,NEBRASKA,Hurricane,2966470.4947700943,Steel,Industrial,2010,250000.0,0.805792388206018,0.04841843814588565,143631.8681626206
P02787,KENTUCKY,Earthquake,2474254.4820091184,Concrete,Commercial,2000,250000.0,0.805792388206018,0.08599515878171667,212773.90704674827
P02788,TENNESSEE,Hurricane,2644071.0747106285,Steel,Industrial,2018,250000.0,0.805792388206018,0.038717071519300046,102370.68890168394
P02789,KENTUCKY,Earthquake,758891.0088207206,Steel,Residential,2005,250000.0,0.805792388206018,0.08315571181128635,63106.12202567221
P02790,INDIANA,Tornado,2634533.9446493527,Masonry,Residential,1999,17341000.0,1.0806324212221268,0.3721865498629344,980538.0993558296
P02791,VIRGINIA,Flood,342443.1361652826,Concrete,Industrial,1985,66000.0,0.7194514692795484,0.03912965545584927,13399.681931367983
P02792,MISSOURI,Wildfire,4419522.96025724,Steel,Residential,1973,250000.0,0.805792388206018,0.10595379861324913,468265.2456977262
P02793,INDIANA,Earthquake,1781923.484947403,Concrete,Industrial,1979,250000.0,0.805792388206018,0.024307042180970125,43313.28931187781
P02794,CALIFORNIA,Hurricane,4296052.891694967,Wood,Commercial,2018,250000.0,0.805792388206018,0.26243115852608145,1127418.1374568325
P02795,CALIFORNIA,Earthquake,3538116.2068497348,Masonry,Commercial,1997,250000.0,0.805792388206018,0.15162572334601943,536469.4291458655
P02796,MISSISSIPPI,Earthquake,3854245.687556187,Wood,Industrial,1971,250000.0,0.805792388206018,0.11350820049526761,437488.49226114823
P02797,WEST VIRGINIA,Hurricane,1641268.0232407216,Concrete,Residential,1982,250000.0,0.805792388206018,0.14235682223222615,233645.70021991662
P02798,OHIO,Hurricane,1215945.3051868703,Masonry,Industrial,2018,250000.0,0.805792388206018,0.10284027478395438,125048.14930767701
P02799,ILLINOIS,Flood,2093028.7138214628,Wood,Industrial,1999,5000.0,0.5521867402939868,0.09312217287030555,194907.38171099554
P02800,ILLINOIS,Wildfire,218706.72582271675,Masonry,Commercial,1972,250000.0,0.805792388206018,0.1628207014664027,35609.98251387495
P02801,WASHINGTON,Flood,4601902.816654912,Wood,Industrial,1959,25500.0,0.6578007741111218,0.1073619148568605,494069.0983812512
P02802,PUERTO RICO,Flood,1996369.9032340103,Steel,Commercial,1985,125500.0,0.7611143814294813,0.0705792437553763,140902.27802625022
P02803,INDIANA,Hurricane,4943927.363733469,Masonry,Commercial,1966,250000.0,0.805792388206018,0.2363045207195454,1168272.3861592829
P02804,ILLINOIS,Hurricane,3831102.161956323,Concrete,Industrial,2002,250000.0,0.805792388206018,0.03679961759661154,140983.0945335444
P02805,OHIO,Wildfire,494523.5480166213,Masonry,Industrial,1957,250000.0,0.805792388206018,0.13361651394994173,66076.51255213756
P02806,NEBRASKA,Earthquake,3334922.5614286223,Concrete,Industrial,1993,250000.0,0.805792388206018,0.025984226483856468,86655.38314228406
P02807,TEXAS,Flood,1427111.9077059801,Wood,Industrial,2010,106000.0,0.7501667685028206,0.10308292275057165,147110.8665384765
P02808,WEST VIRGINIA,Wildfire,1294221.3633487625,Wood,Commercial,1955,250000.0,0.805792388206018,0.1177927115302577,152449.8437092376
P02809,VIRGINIA,Flood,1357157.082525743,Concrete,Industrial,2020,66000.0,0.7194514692795484,0.044655347164534634,60604.32067699403
P02810,PUERTO RICO,Earthquake,4588767.738594803,Wood,Commercial,1986,250000.0,0.805792388206018,0.22372812523277968,1026636.4032844773
P02811,MISSOURI,Flood,2549902.862749737,Masonry,Commercial,2003,250000.0,0.805792388206018,0.13391020746805363,341458.02137420117
P02812,OHIO,Tornado,3380407.4041768685,Wood,Residential,1972,1948500.0,0.9389121136918566,0.4733226609422669,1600023.4276139364
P02813,ALABAMA,Wildfire,1476644.3464185332,Concrete,Commercial,2006,250000.0,0.805792388206018,0.07257254102018143,107163.832402678
P02814,MISSOURI,Hurricane,2662476.8304070793,Concrete,Residential,2000,250000.0,0.805792388206018,0.10639763815054966,283281.2463858748
P02815,WISCONSIN,Flood,1815490.67723483,Steel,Industrial,2007,6000.0,0.5640045748420413,0.04244880619126938,77065.41189999769
P02816,VIRGINIA,Wildfire,1673581.2979423637,Concrete,Residential,1968,250000.0,0.805792388206018,0.07998092775396315,133854.58488111207
P02817,FLORIDA,Wildfire,1310147.35505404,Wood,Industrial,1976,250000.0,0.805792388206018,0.23240999315523947,304491.3378204645
P02818,PUERTO RICO,Flood,2104133.8026176626,Concrete,Commercial,1974,125500.0,0.7611143814294813,0.06356612777383773,133751.6381504454
P02819,VIRGINIA,Hurricane,3334147.5420871126,Wood,Residential,1970,250000.0,0.805792388206018,0.2613493815720075,871377.3981942957
P02820,ILLINOIS,Hurricane,1188014.502728834,Wood,Industrial,1974,250000.0,0.805792388206018,0.17653005974389868,209720.27114333917
P02821,PUERTO RICO,Flood,4830675.5356990155,Steel,Industrial,2000,125500.0,0.7611143814294813,0.05252402687580669,253726.53166535698
P02822,ALABAMA,Wildfire,710597.2146719666,Wood,Residential,2020,250000.0,0.805792388206018,0.23192767482618193,164807.15973683048
P02823,PUERTO RICO,Hurricane,2453015.317835038,Concrete,Residential,1984,250000.0,0.805792388206018,0.07563261494417187,185527.9629859728
P02824,OHIO,Flood,516638.2601412121,Concrete,Industrial,2019,5000.0,0.5521867402939868,0.03740156771393115,19323.08087027912
P02825,OKLAHOMA,Flood,211060.0732381489,Concrete,Industrial,1999,150000.0,0.7726754875441604,0.04709478874150073,9939.829560916294
P02826,FLORIDA,Flood,4621118.866521981,Wood,Commercial,1964,50000.0,0.7014527831408369,0.1305123757114164,603113.2017146315
P02827,WEST VIRGINIA,Wildfire,4070885.4903581073,Concrete,Industrial,1973,250000.0,0.805792388206018,0.06806912611960052,277101.6178616378
P02828,TENNESSEE,Hurricane,3501361.3283152357,Masonry,Residential,1998,250000.0,0.805792388206018,0.24132582004451816,844968.8938278377
P02829,PUERTO RICO,Wildfire,4339434.984434729,Masonry,Industrial,2017,250000.0,0.805792388206018,0.15637109333689098,678562.1929804131
P02830,TEXAS,Tornado,4033957.27255167,Concrete,Industrial,1956,14557500.0,1.0692892058341545,0.053294770125590585,214988.82553709563
P02831,OKLAHOMA,Hurricane,3271464.8328333218,Wood,Residential,2003,250000.0,0.805792388206018,0.4932859132845751,1613767.517842555
P02832,MISSISSIPPI,Wildfire,4251977.396265009,Concrete,Commercial,1987,250000.0,0.805792388206018,0.08071416699680535,343194.8136287756
P02833,MISSISSIPPI,Hurricane,2014922.7119545157,Masonry,Industrial,1994,250000.0,0.805792388206018,0.11537015562829746,232461.94685718365
P02834,ARKANSAS,Tornado,2808483.982852118,Wood,Residential,1958,13818000.0,1.065909318292665,0.6277811388048283,1763113.2730700227
P02835,PUERTO RICO,Earthquake,3903922.199595364,Concrete,Residential,2004,250000.0,0.805792388206018,0.11772302675564172,459581.5375549087
P02836,MISSISSIPPI,Flood,515510.27960709855,Wood,Residential,2001,8000.0,0.5826524425881384,0.2277133004820725,117388.54720176844
P02837,PUERTO RICO,Wildfire,4307362.789096171,Concrete,Residential,1998,250000.0,0.805792388206018,0.1425418647932779,613979.5242989429
P02838,NEBRASKA,Tornado,868469.2329133647,Steel,Commercial,2004,2905000.0,0.9648036837947814,0.09245250656163416,80292.15745450024
P02839,TENNESSEE,Tornado,4336252.139197942,Wood,Residential,2019,23865000.0,1.1013353429655577,0.34996000563522295,1517514.8230694593
P02840,MISSISSIPPI,Hurricane,1625531.0710013423,Masonry,Industrial,1952,250000.0,0.805792388206018,0.16857050344400348,274016.59100256645
P02841,TENNESSEE,Hurricane,1701235.9452491705,Masonry,Commercial,2017,250000.0,0.805792388206018,0.1945782077926715,331023.441259055
P02842,VIRGINIA,Flood,462348.58036153624,Masonry,Residential,1987,66000.0,0.7194514692795484,0.18249098308830283,84374.44695965793
P02843,OKLAHOMA,Hurricane,4440908.157089173,Masonry,Industrial,2019,250000.0,0.805792388206018,0.08845211984954146,392807.7405516578
P02844,ALABAMA,Wildfire,955100.9717152609,Concrete,Commercial,1998,250000.0,0.805792388206018,0.043708648008687,41746.17218545725
P02845,NEBRASKA,Wildfire,3187244.519981375,Concrete,Industrial,1957,250000.0,0.805792388206018,0.039330550972061194,125356.08305355019
P02846,OKLAHOMA,Wildfire,3255441.236342259,Wood,Commercial,1994,250000.0,0.805792388206018,0.14113549997372785,459458.32652625546
P02847,VIRGINIA,Earthquake,1477642.366731765,Steel,Residential,1978,250000.0,0.805792388206018,0.09360299229634607,138311.74706994797
P02848,ALABAMA,Wildfire,4929738.691538341,Steel,Industrial,1998,250000.0,0.805792388206018,0.09258247308549705,456407.39972788194
P02849,VIRGINIA,Hurricane,414414.4687443161,Wood,Residential,1973,250000.0,0.805792388206018,0.19079494910364075,79068.18747188411
P02850,WEST VIRGINIA,Hurricane,3078572.8538584397,Masonry,Commercial,1970,250000.0,0.805792388206018,0.1513742692434836,466016.71606564714
P02851,OHIO,Wildfire,2449765.2445402266,Steel,Residential,1972,250000.0,0.805792388206018,0.13126341112068388,321564.54244324646
P02852,INDIANA,Tornado,1302872.1250216458,Steel,Residential,1977,17341000.0,1.0806324212221268,0.2840273599915573,370051.33007648826
P02853,NEBRASKA,Tornado,901403.3854824376,Wood,Industrial,1981,2905000.0,0.9648036837947814,0.19562721431522287,176339.03327624025
P02854,INDIANA,Tornado,3711713.3549790336,Masonry,Residential,1971,17341000.0,1.0806324212221268,0.21424251998152746,795206.8226197979
P02855,OHIO,Flood,4589942.884957814,Concrete,Residential,2011,5000.0,0.5521867402939868,0.038989112388270866,178957.7989973644
P02856,OHIO,Earthquake,626976.6835781398,Concrete,Residential,2016,250000.0,0.805792388206018,0.11917075778666368,74717.28649657617
P02857,VIRGINIA,Wildfire,1050503.0393194268,Steel,Commercial,2022,250000.0,0.805792388206018,0.06263293164237575,65796.08505180162
P02858,INDIANA,Flood,4932721.76174827,Concrete,Industrial,1955,5000.0,0.5521867402939868,0.04764211231307106,235005.28418234084
P02859,WISCONSIN,Tornado,173611.10376558563,Wood,Industrial,2014,8101000.0,1.031290841720063,0.2293949712929215,39825.51416443893
P02860,WEST VIRGINIA,Wildfire,2590434.6512993244,Steel,Residential,1971,250000.0,0.805792388206018,0.13078444433752226,338788.55646284536
P02861,VIRGINIA,Flood,2628952.96540089,Steel,Industrial,2000,66000.0,0.7194514692795484,0.07668628946810137,201604.64810275612
P02862,TENNESSEE,Hurricane,1389491.4732142917,Masonry,Commercial,2017,250000.0,0.805792388206018,0.11263818471983922,156509.7972265529
P02863,ARKANSAS,Tornado,3348841.514173938,Concrete,Commercial,2006,13818000.0,1.065909318292665,0.0752325207077168,251941.78856195247
P02864,OHIO,Flood,4730210.441492367,Masonry,Residential,2021,5000.0,0.5521867402939868,0.08836321651397509,417976.6093982557
P02865,ALABAMA,Hurricane,2306048.261687228,Steel,Residential,2004,250000.0,0.805792388206018,0.1998220643701468,460799.3241875304
P02866,VIRGINIA,Tornado,3772155.5764658335,Concrete,Commercial,1991,64000.0,0.7174565583833813,0.05310654042287552,200326.1326029581
P02867,PENNSYLVANIA,Earthquake,3265744.2704301453,Masonry,Commercial,2001,250000.0,0.805792388206018,0.20287035162724437,662522.6884668223
P02868,PUERTO RICO,Tornado,2417415.1313544028,Concrete,Commercial,2010,250000.0,0.805792388206018,0.09133526508599661,220795.2518451537
P02869,PENNSYLVANIA,Earthquake,344080.2690357029,Steel,Residential,1968,250000.0,0.805792388206018,0.16720414866635594,57531.648457005416
P02870,FLORIDA,Earthquake,3734574.044290649,Steel,Commercial,1950,250000.0,0.805792388206018,0.08468040304257854,316245.2352628847
P02871,WASHINGTON,Earthquake,1879932.0908951685,Steel,Residential,1990,250000.0,0.805792388206018,0.16237935550797808,305262.1613183231
P02872,WASHINGTON,Wildfire,1200023.9731718625,Wood,Commercial,2012,250000.0,0.805792388206018,0.1941094987158595,232936.05187940426
P02873,CALIFORNIA,Wildfire,4746516.383962035,Masonry,Commercial,1997,250000.0,0.805792388206018,0.1720066949860315,816432.5959023589
P02874,KENTUCKY,Earthquake,3890163.570781094,Masonry,Industrial,1981,250000.0,0.805792388206018,0.11266975835997547,438303.78950068523
P02875,WEST VIRGINIA,Hurricane,4815116.540216989,Steel,Commercial,1999,250000.0,0.805792388206018,0.06283908328922382,302577.5093180146
P02876,KENTUCKY,Earthquake,1355462.9676113913,Masonry,Residential,1963,250000.0,0.805792388206018,0.30944872821187,419446.29146563215
P02877,WASHINGTON,Flood,4195387.305131648,Steel,Commercial,1966,25500.0,0.6578007741111218,0.07865342718504612,329981.5899172389
P02878,ARKANSAS,Earthquake,3077834.880883649,Masonry,Industrial,1979,250000.0,0.805792388206018,0.08341675462818175,256742.99704473035
P02879,NEBRASKA,Wildfire,4909368.077585776,Concrete,Commercial,2000,250000.0,0.805792388206018,0.08972206050578718,440478.61970233114
